epoch,train_loss,val_loss,epsilon
0,5.553056716918945,5.550889492034912,1
5,5.421202659606934,5.4154510498046875,1
10,5.296296119689941,5.330122947692871,1
15,5.257415771484375,5.262282848358154,1
20,5.221979141235352,5.215214252471924,1
25,5.172311782836914,5.143838882446289,1
30,5.116399765014648,5.0859375,1
35,5.094013690948486,5.079904556274414,1
40,5.033654689788818,5.03914213180542,1
45,5.031833171844482,5.037443161010742,1
50,5.014433860778809,4.993991851806641,1
55,4.937936782836914,4.964795112609863,1
60,4.929723262786865,4.948141574859619,1
65,4.885011196136475,4.863442420959473,1
70,4.880651473999023,4.916914939880371,1
75,4.8106255531311035,4.835969924926758,1
80,4.841766357421875,4.783625602722168,1
85,4.742672920227051,4.774080753326416,1
90,4.715063571929932,4.766972064971924,1
95,4.76800012588501,4.754428386688232,1
