epoch,train_loss,val_loss,epsilon
0,5.604862213134766,5.6041460037231445,20
5,5.554046630859375,5.550327301025391,20
10,5.499270915985107,5.504746437072754,20
15,5.466681957244873,5.464569091796875,20
20,5.424617290496826,5.421816349029541,20
25,5.385242938995361,5.372225761413574,20
30,5.33625602722168,5.344927787780762,20
35,5.291431427001953,5.315496444702148,20
40,5.259697914123535,5.254603385925293,20
45,5.215269088745117,5.236752510070801,20
50,5.200981616973877,5.198225021362305,20
55,5.165267467498779,5.1545634269714355,20
60,5.115845680236816,5.129546642303467,20
65,5.106068134307861,5.099421977996826,20
70,5.04929256439209,5.057068824768066,20
75,5.017120361328125,5.01513671875,20
80,5.003230094909668,4.994966506958008,20
85,4.968496799468994,4.987664222717285,20
90,4.926784515380859,4.95075798034668,20
95,4.900138854980469,4.870689868927002,20
